RefId,IsBadBuy
73015,3.0559862793083187e-4
73016,1.709084367828464e-4
73017,1.3112587685303062e-4
73018,0.0314442729111823
73019,0.5114122559278532
73020,0.0021262005913992217
73021,0.033275257089438966
73022,0.008881063002907832
73023,1.286146519866872e-4
73024,0.2378134784276008
73025,5.094571657899786e-4
73026,0.3361411254906398
73027,0.3437203132473517
73028,7.685570733651014e-4
73029,4.955936233484475e-4
73030,5.438916053014936e-5
73031,0.002979243548014839
73032,0.0017868373397533746
73033,3.3095447723163896e-5
73034,0.0017598677251092047
73035,7.215233988060182e-4
73036,6.026228339732873e-4
73037,5.850181190998907e-4
73038,7.361189120295985e-4
73039,0.00255072694523265
73040,4.489864879137144e-6
73041,0.1952547265014216
73042,2.927768982647233e-5
73043,0.0011838204119850927
73044,0.002222993225667051
73045,0.007375575461740961
73046,6.645061977781153e-4
73047,0.02635457975676746
73048,0.005621882795362014
73049,1.1490113595019884e-4
73050,2.3037968080422814e-4
73051,0.007719623822005599
73052,0.9903153213630631
73053,0.043807891754589004
73054,6.400984184252136e-5
73055,0.017018624384455384
73056,1.462779763941717e-4
73057,9.192135004051293e-4
73058,0.0065943570517409365
73059,1.820629761628542e-4
73060,6.315433421489804e-4
73061,8.98488738753228e-4
73062,1.5541260907555178e-4
73063,9.120088701615624e-4
73064,2.943469080055334e-6
73065,4.241927291122498e-4
73066,5.418876565905819e-5
73067,7.414934843716744e-5
73068,4.1382191128009704e-4
73069,8.848310279044307e-5
73070,5.493029777573234e-6
73071,6.110749956601449e-4
73072,0.0014437234632865758
73073,0.0051150881272919065
73074,3.6248609023621214e-4
73075,0.0016707916591425654
73076,2.9524240105019455e-4
73077,2.2229740473987152e-4
73078,0.004313040952680826
73079,0.003010661899212761
73080,0.0011830338067148856
73081,9.361045809441466e-4
73082,3.2979004387982886e-4
73083,0.0012837577352653885
73084,0.0035257951551993984
73085,8.455521863043117e-4
73086,0.04626297869805772
73087,0.001093499736486263
73088,6.757458155947398e-4
73089,0.0026194505499087697
73090,0.012046464992906524
73091,0.001846312535720027
73092,3.7165030015278675e-5
73093,3.107679007906447e-4
73094,3.0816644416853996e-4
73095,0.03475204067714051
73096,0.0028184645525816416
73097,4.823910124900512e-5
73098,3.224224928131275e-4
73099,1.1291714933110998e-4
73100,7.333996018930405e-5
73101,0.01736271396799877
73102,2.817614647301571e-4
73103,1.3765271627774796e-4
73104,0.7656816424191205
73105,0.056080374733094025
73106,2.8972239079186275e-4
73107,0.006713782631905017
73108,3.7656948770992555e-4
73109,0.010954055742179735
73110,0.004105184570091743
73111,7.753814763265779e-4
73112,0.02108455170567791
73113,0.0033655379988746627
73114,0.004674901924394104
73115,4.703272549544382e-4
73116,7.739281074730465e-4
73117,0.003464639818152423
73118,0.0019069057804810467
73119,0.8654918341016958
73120,0.8845503281165966
73121,0.005986959441885404
73122,0.060726206076351825
73123,4.756364891644671e-4
73124,0.0061551027034830365
73125,8.487620867141554e-4
73126,0.009075805869097673
73127,0.0010961332710596398
73128,0.0043306955257971826
73129,6.414978371755048e-4
73130,3.48366276973684e-4
73131,1.7155519105851324e-4
73132,0.008998635606985219
73133,1.302132059742708e-4
73134,0.012989041283264793
73135,0.0017995447222787433
73136,0.001648070148309961
73137,0.9182370203219512
73138,0.06859548278804752
73139,0.001255133451179125
73140,0.7985785973043258
73141,3.991201773808855e-4
73142,0.0038576826292499727
73143,0.005512610381900329
73144,4.521460626844498e-5
73145,7.54006667333006e-4
73146,0.03740512107689419
73147,9.846134559255257e-4
73148,6.745954254580561e-4
73149,0.0022688962365380832
73150,0.001661775948094896
73151,0.03544035844715425
73152,1.490929362872937e-4
73153,6.653662772694195e-4
73154,0.03874836990486501
73155,9.45889407023017e-4
73156,2.2006066564704836e-4
73157,0.0060119799170844914
73158,0.0020140601830658956
73159,0.001336560778220994
73160,0.1278152547536035
73161,0.0011941588053573447
73162,0.528859441822497
73163,0.0020733924539881807
73164,0.003611579948886015
73165,0.005289245051553102
73166,8.480024427141718e-4
73167,7.758131472825545e-4
73168,4.9283897908861415e-5
73169,0.04794328269577378
73170,1.7379343739031393e-4
73171,7.107648844705169e-4
73172,3.2158068807653674e-4
73173,4.525674138802461e-4
73174,3.2499891531995054e-4
73175,2.9939830135985865e-4
73176,9.666156066892074e-4
73177,0.0010652727930577932
73178,0.002299937668135527
73179,5.26039517390387e-5
73180,5.127495809408081e-4
73181,0.005177178174831878
73182,8.340736097833442e-4
73183,0.013310461870159935
73184,0.0034913072608992435
73185,0.0715916908443824
73186,0.0028502165622696536
73187,0.0035356859299643076
73188,5.99193778610939e-4
73189,0.0013763964889777903
73190,0.006538143546615241
73191,0.7595799878921909
73192,0.9591335294082405
73193,1.6341764315576978e-4
73194,0.025971822545247308
73195,0.004769058833588884
73196,5.245225271309269e-4
73197,0.22963497033077473
73198,4.137697339149864e-5
73199,0.005705080023243072
73200,0.004043176470266668
73201,0.0017721333283878468
73202,0.24097028979491916
73203,1.9226017270320304e-4
73204,6.852680613210187e-4
73205,7.755607135557631e-4
73206,7.65313182598536e-4
73207,8.983328593733226e-4
73208,0.001199968009726032
73209,0.004217722621744307
73210,0.019802881064947382
73211,0.0013499987624422736
73212,7.544340608999363e-5
73213,4.770433907702641e-4
73214,0.001281940127661925
73215,0.0053799294776742425
73216,1.8077319315788076e-4
73217,0.0016656161039809592
73218,0.0011943361912029123
73219,0.0031863806471249885
73220,0.002691268121451719
73221,0.10820582005026035
73222,0.003908296422455315
73223,5.017567843622547e-4
73224,4.8215725108136115e-4
73225,0.002513129968647771
73226,6.0975633670552186e-5
73227,0.0023762896982150034
73228,0.009628947302465695
73229,0.0024531909101472337
73230,6.18041215828939e-4
73231,0.0018341959855389983
73232,0.8120391885793663
73233,0.400436474702934
73234,0.0025420557700509966
73235,0.0014471713638857303
73236,0.011434378719407086
73237,4.889613971162467e-4
73238,0.0011612600082831492
73239,0.003947995079998282
73240,0.0010611577512102336
73241,0.0013674392992781973
73242,3.261378350684755e-4
73243,0.4026811385671365
73244,1.6146752892565546e-4
73245,0.00911901088067322
73246,0.9042585190494997
73247,0.002163167325911998
73248,6.080989482239977e-5
73249,3.388905095097135e-5
73250,5.0549859430643277e-5
73251,6.788575681150272e-4
73252,0.0017219242375843566
73253,7.358903161979507e-5
73254,0.0017413247193463909
73255,3.7892188811141427e-4
73256,1.7776608840014866e-4
73257,0.008727870106284525
73258,0.012407925375943965
73259,7.956571500464199e-4
73260,0.0010240442996894547
73261,0.6403725081451357
73262,0.018454855843531844
73263,0.0018883268989210932
73264,0.0029189549291150844
73265,0.0040091363932934975
73266,9.111427334251098e-4
73267,2.1304209695802699e-4
73268,3.9912622032857e-4
73269,5.342653012455197e-4
73270,7.398973267567866e-4
73271,5.902505704967341e-5
73272,0.8112045862841705
73273,0.0025127353149289895
73274,7.531670638831684e-4
73275,0.09045878307355508
73276,0.001295968992812984
73277,3.928222602046211e-4
73278,8.606234457632603e-4
73279,0.002646883669029811
73280,2.6730194088787505e-4
73281,1.869694156005045e-4
73282,0.005671950356376513
73283,4.6517328393327456e-4
73284,0.03343740126534403
73285,0.016316935027659123
73286,0.1990474848831991
73287,0.0032990492585701194
73288,2.7453834806908564e-5
73289,0.001671621746389438
