RefId,IsBadBuy
73015,0.07807528308503567
73016,0.059297476406615875
73017,0.039864955112273115
73018,0.23508614530534172
73019,0.6095468829517492
73020,0.10833685431604699
73021,0.1642702014604478
73022,0.18953892861044255
73023,0.04378114489354059
73024,0.588962550682092
73025,0.06901671847661081
73026,0.5446752501557311
73027,0.6262121837113779
73028,0.07345595568065978
73029,0.0985957467879256
73030,0.040998482989737475
73031,0.11516467437854909
73032,0.08969825041369144
73033,0.03308230511980914
73034,0.08846903189727436
73035,0.08547488831499335
73036,0.08685176458493273
73037,0.09649266672185819
73038,0.10777632971347446
73039,0.15868728778623054
73040,0.018623112050403408
73041,0.548885064180401
73042,0.03920808978384525
73043,0.08846393111960962
73044,0.07967466951078335
73045,0.13510133582474862
73046,0.07610110453696768
73047,0.1697295384244062
73048,0.10861301899723841
73049,0.05120428863169082
73050,0.0615993957482408
73051,0.12067396211155917
73052,0.6241321093710034
73053,0.48725609535901976
73054,0.04475777314789221
73055,0.1922827408556538
73056,0.05509483776820311
73057,0.11502452542073971
73058,0.1364172372971102
73059,0.0699164721766573
73060,0.061327709314875495
73061,0.08624092476114079
73062,0.04784868541879241
73063,0.10685335933004696
73064,0.018246933406716587
73065,0.04864817941697607
73066,0.04428935235842244
73067,0.037882579476185126
73068,0.056090593101810506
73069,0.030374117448347795
73070,0.01713731532326428
73071,0.08061894695267408
73072,0.08729759262220574
73073,0.1712020625865169
73074,0.07198676000999599
73075,0.12557643433361948
73076,0.07750658712934816
73077,0.04047169460682201
73078,0.160307070147015
73079,0.17191842985003947
73080,0.12764627048191995
73081,0.15121347191959514
73082,0.09255086922357506
73083,0.14017338870248336
73084,0.15882263336473726
73085,0.11470723864814719
73086,0.29204032219613685
73087,0.11328150784109688
73088,0.0943004681487402
73089,0.15439517657813256
73090,0.22116594182522412
73091,0.17059599287843752
73092,0.059033930185627644
73093,0.07223861722765305
73094,0.07821648205090555
73095,0.20240890397205064
73096,0.08609152620456544
73097,0.04722923542759407
73098,0.07652260321476381
73099,0.04466559279917259
73100,0.0374074391213455
73101,0.1300932237197029
73102,0.07570837958315084
73103,0.049755983832701974
73104,0.7397487571804948
73105,0.2127640795034584
73106,0.05823658756172878
73107,0.18946237236839136
73108,0.05264428937942084
73109,0.15747010917761364
73110,0.12921128651082447
73111,0.07563319543205882
73112,0.21109067694885214
73113,0.10124860497635961
73114,0.10517026865886343
73115,0.08837048724247669
73116,0.11920782434954834
73117,0.1633378323988687
73118,0.14719425746351053
73119,0.794375733799352
73120,0.7312833012225862
73121,0.19900979684239664
73122,0.22092582742370717
73123,0.06686796631011868
73124,0.1617610073328158
73125,0.07085129234037314
73126,0.23553772027805064
73127,0.13676698774168625
73128,0.18316476448979718
73129,0.0825714614188455
73130,0.055706261684435175
73131,0.06381207142995893
73132,0.18300389896593922
73133,0.05328030800507005
73134,0.25078895309207055
73135,0.1166682173471626
73136,0.12332957849234762
73137,0.8685942750104781
73138,0.1937759894739249
73139,0.152457604640425
73140,0.7954801656413335
73141,0.10384388502701888
73142,0.1575010058557801
73143,0.1932795242812072
73144,0.05212636763937076
73145,0.1066676109955389
73146,0.21762801137904234
73147,0.11541777104746677
73148,0.09503727147765981
73149,0.14185929334606484
73150,0.1094444569943475
73151,0.22342447601746673
73152,0.047981422237136286
73153,0.1015955450592142
73154,0.3026121076409962
73155,0.07217703562869358
73156,0.043943608798479264
73157,0.09071495810045067
73158,0.08181936138541686
73159,0.11445481439136071
73160,0.6036095888678711
73161,0.08335230685926087
73162,0.6991412505571464
73163,0.11200813141202058
73164,0.1707512038147125
73165,0.14360569802595816
73166,0.10551838876216539
73167,0.06784006212653211
73168,0.029633957427884005
73169,0.17764096232480142
73170,0.056797115821947214
73171,0.0814067363399733
73172,0.06530765605182143
73173,0.07424560139704255
73174,0.06731993741395137
73175,0.05396763984877845
73176,0.10187218316077812
73177,0.11939132258983577
73178,0.1258508018296193
73179,0.038637288412458295
73180,0.06356865566199824
73181,0.1463335247083704
73182,0.08440290645583859
73183,0.25155075775676855
73184,0.11762674229245369
73185,0.2279541702143915
73186,0.139360233123941
73187,0.1351757814601612
73188,0.09029616661751466
73189,0.12412789997405782
73190,0.17470424553889238
73191,0.7751494483131692
73192,0.8557390233271718
73193,0.0699460453548823
73194,0.2586756829725841
73195,0.12178403504833223
73196,0.06746397048160535
73197,0.572821154761443
73198,0.027005487007596748
73199,0.0938540869141973
73200,0.14222256051421878
73201,0.07801053824316086
73202,0.5612288954445479
73203,0.04365521257432316
73204,0.06195544756172597
73205,0.10400322021430142
73206,0.09670624459136506
73207,0.06871785157692338
73208,0.08220126617331376
73209,0.11394001645921335
73210,0.12849502365128485
73211,0.09057421650049245
73212,0.050317228604280076
73213,0.04416330864677326
73214,0.06839925185611832
73215,0.19025394421996364
73216,0.07778853077154636
73217,0.10829732727441803
73218,0.10736460165178069
73219,0.147635809799178
73220,0.17817312931082632
73221,0.22052205318501847
73222,0.1614777789618294
73223,0.07628401241302571
73224,0.09455999187461726
73225,0.16747701119008296
73226,0.06694105476048062
73227,0.09326941165276742
73228,0.1269525509799995
73229,0.09885834808964115
73230,0.08992440231223374
73231,0.12327641300547244
73232,0.8351025811988857
73233,0.7450797252176893
73234,0.11228742082015726
73235,0.09370343701212042
73236,0.14323070889622072
73237,0.07122393736245392
73238,0.07359183574987568
73239,0.10056436310859006
73240,0.07551248442247561
73241,0.050613163985449454
73242,0.06034390929977304
73243,0.6146196397632236
73244,0.050142517540371696
73245,0.10367625815096673
73246,0.8344539095393121
73247,0.12492124238875245
73248,0.04129924197266691
73249,0.03786035339783328
73250,0.03183886006906959
73251,0.08909981354629498
73252,0.07095324311491727
73253,0.037844905590278685
73254,0.12122254528391187
73255,0.04362140079898779
73256,0.06897963364296578
73257,0.11855719270301754
73258,0.2229722785709477
73259,0.1286748654538011
73260,0.11824334827151507
73261,0.763665200857694
73262,0.1651838936553293
73263,0.1270499930019931
73264,0.15116155199279296
73265,0.14306801147509499
73266,0.06833756600240258
73267,0.057087432884053754
73268,0.09533573900394507
73269,0.06101538094500034
73270,0.06454571187428079
73271,0.038933408030935986
73272,0.8469951531957411
73273,0.11171222682116276
73274,0.11111806295796829
73275,0.6187022272612185
73276,0.05304562035470385
73277,0.07629678150898582
73278,0.13355019011061361
73279,0.15214665786323306
73280,0.06978643375430757
73281,0.07677865684174064
73282,0.18613945783683059
73283,0.09341365290269778
73284,0.23774516559957345
73285,0.17674304707287827
73286,0.6452383249831994
73287,0.17482586040497686
73288,0.02972168138046631
73289,0.10313141720207979
73290,0.12952209270797396
73291,0.18316932571638406
73292,0.0505198334727535
73293,0.10439155416257652
73294,0.0835036390032679
73295,0.8257739718503082
73296,0.17912880302988665
73297,0.13374291157238757
73298,0.10627193384366293
73299,0.14231630154032923
73300,0.05373360571438994
73301,0.10502870552501543
73302,0.23019987171388256
73303,0.13487549773314164
73304,0.07754149733941886
73305,0.7307771844504827
73306,0.7594503532159672
73307,0.07009896576300514
73308,0.2597672338655384
73309,0.1293717530478765
73310,0.2596368302075549
73311,0.15581182130935992
73312,0.1526314939050727
73313,0.07475600348229923
73314,0.08315488676971944
73315,0.10600427251728389
73316,0.7831363502371409
73317,0.05797411892000035
73318,0.11566027741124328
73319,0.08604343936144519
73320,0.08193362289417483
73321,0.08239390206164293
73322,0.0514228453247635
73323,0.0634908673117381
73324,0.6071739421024922
73325,0.6311028912168829
73326,0.5813654819088904
73327,0.06922873332607668
73328,0.0460020666317058
73329,0.05236299535737231
73330,0.09146016454217994
73331,0.06779759012024224
73332,0.03954702327822367
73333,0.10996254398622123
73334,0.123309083378738
73335,0.05129927901636901
73336,0.17250093683613327
73337,0.06004633540379337
